id,game_publisher_id,platform_id,release_year
1,8564,4,2007
2,9852,4,2007
3,11063,7,2006
4,9065,15,2011
5,9544,15,2011
6,11623,15,2009
7,1977,16,1981
8,3833,16,1981
9,3838,16,1982
10,4755,16,1982
11,5034,16,1981
12,9762,15,2008
13,3647,7,2002
14,3687,7,2003
15,5747,7,2001
16,5788,7,2000
17,6318,7,2001
18,6544,7,2001
19,6657,7,2001
20,7051,7,2002
21,7172,7,2000
22,8175,7,2002
23,8750,7,2001
24,9032,7,2002
25,9522,7,2001
26,1952,12,1999
27,3341,12,2000
28,3532,12,1999
29,3913,12,1998
30,4854,12,2000
31,1241,13,1999
32,1867,13,1999
33,1952,13,1999
34,2559,13,2000
35,2705,13,2000
36,3231,13,2001
37,3341,13,2000
38,4136,13,2000
39,4186,13,2000
40,4683,13,1999
41,5747,13,2001
42,5788,13,2000
43,6544,13,2001
44,7384,13,2001
45,8181,13,1998
46,9470,13,2001
47,3687,14,2003
48,11522,19,2003
49,9440,5,2009
50,107,1,2010
51,427,1,2007
52,1824,1,2008
53,2608,1,2010
54,2799,1,2008
55,2909,1,2010
56,3186,1,2007
57,3555,1,2009
58,4647,1,2009
59,4923,1,2009
60,4997,1,2007
61,5626,1,2009
62,6066,1,2007
63,6549,1,2010
64,7060,1,2011
65,7309,1,2009
66,7349,1,2009
67,7553,1,2008
68,7802,1,2009
69,8088,1,2009
70,8145,1,2012
71,8283,1,2007
72,8318,1,2007
73,8410,1,2006
74,9286,1,2007
75,9297,1,2007
76,9307,1,2007
77,9493,1,2007
78,10368,1,2009
79,10721,1,2006
80,140,4,2006
81,312,4,2007
82,839,4,2009
83,1147,4,2009
84,2207,4,2009
85,2281,4,2010
86,2524,4,2007
87,2608,4,2010
88,3199,4,2009
89,3847,4,2008
90,3954,4,2009
91,4602,4,2007
92,4923,4,2008
93,5044,4,2008
94,5269,4,2009
95,5328,4,2011
96,5579,4,2010
97,5765,4,2007
98,5881,4,2010
99,6041,4,2007
100,6185,4,2005
101,6206,4,2005
102,6231,4,2008
103,6365,4,2007
104,6409,4,2006
105,6611,4,2007
106,7060,4,2011
107,7067,4,2011
108,7107,4,2007
109,7118,4,2005
110,7147,4,2010
111,7227,4,2010
112,7317,4,2007
113,7440,4,2006
114,7802,4,2009
115,7997,4,2011
116,8000,4,2009
117,8059,4,2005
118,8064,4,2009
119,8156,4,2009
120,8216,4,2009
121,8273,4,2005
122,8286,4,2009
123,8362,4,2005
124,8405,4,2006
125,8466,4,2006
126,8512,4,2010
127,8520,4,2008
128,8921,4,2008
129,9369,4,2010
130,9469,4,2009
131,9489,4,2009
132,9623,4,2007
133,9876,4,2008
134,10224,4,2006
135,10368,4,2009
136,10516,4,2007
137,10631,4,2005
138,10694,4,2010
139,10696,4,2009
140,10999,4,2006
141,11086,4,2007
142,11278,4,2006
143,11499,4,2006
144,11577,4,2007
145,107,5,2010
146,1663,5,2012
147,2143,5,2013
148,2207,5,2009
149,2249,5,2014
150,2527,5,2013
151,3186,5,2010
152,3229,5,2010
153,3898,5,2011
154,4759,5,2007
155,5306,5,2011
156,5550,5,2012
157,5869,5,2010
158,5954,5,2011
159,6527,5,2011
160,6674,5,2011
161,6707,5,2011
162,6738,5,2011
163,7060,5,2011
164,7103,5,2011
165,7523,5,2010
166,7677,5,2008
167,7740,5,2008
168,8145,5,2012
169,8492,5,2011
170,8712,5,2012
171,9025,5,2010
172,107,6,2010
173,1663,6,2012
174,2143,6,2013
175,2207,6,2009
176,2249,6,2014
177,2527,6,2013
178,3186,6,2010
179,3229,6,2010
180,3898,6,2011
181,4759,6,2006
182,5954,6,2011
183,6707,6,2011
184,7740,6,2008
185,8466,6,2011
186,8712,6,2012
187,3186,7,2007
188,4240,7,2002
189,4386,7,2006
190,5103,7,2004
191,5611,7,2004
192,5705,7,2005
193,6283,7,2005
194,6749,7,2006
195,7282,7,2003
196,7455,7,2004
197,7467,7,2006
198,7751,7,2005
199,7953,7,2004
200,8097,7,2004
201,8448,7,2004
202,8756,7,2006
203,9160,7,2007
204,9731,7,2005
205,9971,7,2006
206,10114,7,2004
207,10392,7,2005
208,10626,7,2006
209,2143,10,2016
210,2450,10,2011
211,7184,10,2011
212,2143,11,2014
213,2249,11,2014
214,2527,11,2015
215,4976,11,2016
216,6620,11,2015
217,9045,11,2016
218,9021,14,2004
219,2527,15,2013
220,4976,15,2016
221,6299,15,2009
222,9981,15,2009
223,2207,17,2009
224,3186,17,2007
225,6311,17,2006
226,6426,17,2007
227,6443,17,2006
228,6488,17,2005
229,7587,17,2006
230,7799,17,2006
231,9054,17,2004
232,9968,17,2004
233,2143,18,2014
234,2249,18,2014
235,2527,18,2015
236,4976,18,2016
237,6620,18,2015
238,9045,18,2016
239,1663,20,2013
240,2143,20,2016
241,6707,23,2012
242,7194,5,2012
243,7921,5,2011
244,8554,5,2013
245,8617,5,2009
246,9516,5,2010
247,9609,5,2011
248,9742,5,2009
249,10468,5,2009
250,10528,5,2009
251,10569,5,2011
252,10979,5,2010
253,11087,5,2010
254,11167,5,2010
255,11254,5,2010
256,11617,5,2011
257,7194,6,2012
258,7921,6,2012
259,8554,6,2013
260,8975,6,2015
261,10054,6,2014
262,10167,6,2013
263,10386,6,2015
264,10569,6,2011
265,11605,6,2012
266,11644,6,2012
267,8447,7,2010
268,9663,7,2008
269,10923,7,2008
270,11211,7,2008
271,11268,7,2009
272,11635,7,2009
273,11706,7,2008
274,9129,10,2015
275,8975,11,2015
276,7921,17,2012
277,9129,17,2010
278,9427,17,2011
279,9516,17,2011
280,9742,17,2010
281,10488,17,2012
282,10528,17,2010
283,10835,17,2010
284,11099,17,2011
285,11587,17,2008
286,11605,17,2012
287,11634,17,2009
288,11374,18,2014
289,7194,23,2014
290,8975,23,2015
291,9742,23,2014
292,10054,23,2014
293,10232,23,2015
294,10465,23,2013
295,10736,23,2016
296,10951,23,2015
297,11177,23,2014
298,11198,23,2016
299,11214,23,2015
300,11348,23,2015
301,11458,23,2013
302,11705,23,2014
303,10290,1,2011
304,10857,1,2011
305,10857,4,2011
306,11732,4,2010
307,3613,13,1999
308,590,13,1998
309,804,13,1999
310,853,13,1998
311,1010,13,1998
312,1242,13,1999
313,1382,13,1998
314,1781,13,1999
315,3009,13,1999
316,3150,13,1998
317,3298,13,1997
318,3463,13,1999
319,3467,13,1999
320,3796,13,1998
321,7608,13,1997
322,7964,6,2010
323,525,7,2001
324,1135,7,2003
325,1148,7,2001
326,1215,7,2002
327,1878,7,2002
328,1889,7,2003
329,2046,7,2002
330,2070,7,2001
331,2097,7,2001
332,2640,7,2001
333,3317,7,2003
334,3474,7,2001
335,3792,7,2002
336,3825,7,2000
337,3901,7,2002
338,4196,7,2004
339,4420,7,2003
340,4505,7,2001
341,4807,7,2003
342,4932,7,2001
343,5033,7,2002
344,5113,7,2001
345,5871,7,2000
346,5965,7,2002
347,6095,7,2001
348,6245,7,2002
349,6346,7,2001
350,6843,7,2003
351,6964,7,2004
352,7059,7,2004
353,7108,7,2004
354,7506,7,2003
355,8517,7,2003
356,737,8,1993
357,1009,8,1994
358,1135,8,1994
359,1465,8,1995
360,1148,9,2001
361,1215,9,2002
362,2046,9,2002
363,3317,9,2003
364,3901,9,2002
365,5270,9,2002
366,6952,9,2002
367,9180,9,2002
368,9253,9,2002
369,10320,9,2002
370,344,12,1998
371,769,12,1997
372,821,12,1999
373,1430,12,1998
374,1548,12,1997
375,2164,12,1999
376,2436,12,1998
377,2526,12,1997
378,2991,12,2000
379,2998,12,1998
380,3472,12,1999
381,3529,12,1999
382,3531,12,1998
383,3653,12,1999
384,3737,12,2000
385,3970,12,1998
386,3974,12,1998
387,4105,12,1999
388,4272,12,1998
389,4489,12,1998
390,4490,12,1999
391,4618,12,1999
392,4937,12,2000
393,5389,12,1997
394,5465,12,1999
395,5821,12,2000
396,6603,12,1999
397,6818,12,2000
398,7951,12,1998
399,7952,12,1998
400,9293,12,1997
401,344,13,1998
402,821,13,1998
403,1430,13,1998
404,1465,13,1995
405,1569,13,2000
406,1578,13,2000
407,1586,13,1998
408,1748,13,1996
409,2164,13,2000
410,2339,13,2000
411,2411,13,1996
412,2991,13,1999
413,3020,13,1996
414,3737,13,1998
415,3970,13,1996
416,3974,13,1997
417,4013,13,1997
418,4105,13,1998
419,4452,13,2001
420,4490,13,1998
421,4618,13,2000
422,4632,13,2000
423,4864,13,1998
424,5063,13,1998
425,5064,13,1996
426,5094,13,1996
427,5198,13,2000
428,5247,13,1998
429,5389,13,1995
430,5465,13,1998
431,5547,13,1995
432,5752,13,1995
433,6048,13,1996
434,6293,13,1996
435,6332,13,2001
436,6400,13,1996
437,6489,13,2001
438,6752,13,1997
439,7022,13,1999
440,7087,13,1998
441,7179,13,1994
442,7219,13,1995
443,7277,13,1995
444,7361,13,2001
445,7880,13,1996
446,8344,13,1997
447,8561,13,1995
448,8625,13,2001
449,8768,13,1996
450,8887,13,1995
451,9893,13,1996
452,10028,13,1996
453,10129,13,2001
454,10932,13,1997
455,1135,14,2003
456,1148,14,2001
457,1215,14,2002
458,1878,14,2003
459,1889,14,2003
460,2046,14,2002
461,2070,14,2002
462,2097,14,2002
463,3317,14,2003
464,3792,14,2002
465,3901,14,2002
466,4196,14,2004
467,4675,14,2004
468,4807,14,2003
469,6245,14,2002
470,6843,14,2003
471,7108,14,2004
472,7506,14,2003
473,8517,14,2003
474,9441,14,2003
475,10316,14,2003
476,11290,15,1994
477,525,19,2001
478,1148,19,2001
479,1215,19,2002
480,1878,19,2003
481,1889,19,2003
482,2046,19,2002
483,2070,19,2002
484,2097,19,2002
485,2640,19,2001
486,3317,19,2003
487,3474,19,2002
488,3792,19,2002
489,3901,19,2002
490,4505,19,2001
491,4807,19,2003
492,4932,19,2002
493,5033,19,2003
494,5113,19,2001
495,6245,19,2002
496,7506,19,2003
497,8517,19,2003
498,9180,19,2002
499,9441,19,2003
500,10316,19,2003
501,1009,21,1994
502,1465,21,1994
503,6386,22,2000
504,4693,24,1994
505,5247,24,1995
506,7339,24,1995
507,1222,13,1997
508,5541,13,1999
509,5576,13,1996
510,6973,1,2010
511,7990,1,2011
512,8143,4,2009
513,3866,6,2011
514,8199,6,2012
515,11301,6,2012
516,8533,10,2012
517,8199,17,2012
518,9562,17,2012
519,10279,17,2012
520,6548,6,2010
521,10492,6,2010
522,11028,6,2011
523,9094,7,2006
524,8878,10,2011
525,7003,11,2014
526,6325,17,2008
527,6361,17,2011
528,6548,17,2010
529,7673,17,2012
530,7895,17,2009
531,7963,17,2011
532,7969,17,2012
533,29,1,2011
534,31,1,2010
535,90,1,2008
536,181,1,2007
537,301,1,2008
538,398,1,2008
539,444,1,2011
540,494,1,2012
541,530,1,2006
542,578,1,2013
543,775,1,2010
544,970,1,2009
545,1011,1,2009
546,1050,1,2008
547,1107,1,2009
548,1133,1,2009
549,1233,1,2008
550,1458,1,2007
551,1549,1,2009
552,1559,1,2014
553,1615,1,2010
554,1648,1,2009
555,1700,1,2009
556,1703,1,2009
557,1770,1,2009
558,1785,1,2007
559,1916,1,2012
560,1923,1,2010
561,2088,1,2008
562,2104,1,2009
563,2122,1,2009
564,2200,1,2009
565,2220,1,2007
566,2292,1,2007
567,2392,1,2007
568,2453,1,2010
569,2470,1,2009
570,2548,1,2010
571,2587,1,2009
572,2643,1,2010
573,2668,1,2010
574,2669,1,2006
575,2702,1,2008
576,2752,1,2010
577,2872,1,2009
578,2925,1,2009
579,2954,1,2010
580,3005,1,2015
581,3057,1,2007
582,3133,1,2007
583,3158,1,2010
584,3174,1,2007
585,3347,1,2008
586,3353,1,2008
587,3405,1,2008
588,3452,1,2012
589,3478,1,2007
590,3487,1,2010
591,3516,1,2008
592,3559,1,2009
593,3602,1,2011
594,3614,1,2010
595,3676,1,2011
596,3776,1,2013
597,3884,1,2011
598,4058,1,2010
599,4086,1,2008
600,4148,1,2011
601,4216,1,2009
602,4401,1,2010
603,4407,1,2010
604,4717,1,2011
605,4750,1,2011
606,4751,1,2009
607,4829,1,2007
608,4845,1,2007
609,4939,1,2008
610,4984,1,2009
611,5068,1,2008
612,5170,1,2008
613,5200,1,2011
614,5271,1,2010
615,5397,1,2011
616,5476,1,2009
617,5588,1,2009
618,5593,1,2009
619,5650,1,2011
620,5693,1,2008
621,5813,1,2012
622,5975,1,2006
623,5980,1,2009
624,6056,1,2009
625,6067,1,2008
626,6072,1,2009
627,6189,1,2011
628,6430,1,2009
629,6490,1,2011
630,6724,1,2008
631,6792,1,2009
632,7009,1,2008
633,7048,1,2007
634,7124,1,2009
635,7185,1,2009
636,7316,1,2008
637,7337,1,2008
638,7407,1,2011
639,7724,1,2010
640,7907,1,2010
641,8121,1,2008
642,177,3,2000
643,31,4,2010
644,62,4,2007
645,90,4,2008
646,282,4,2008
647,329,4,2008
648,337,4,2004
649,398,4,2008
650,775,4,2010
651,950,4,2011
652,967,4,2008
653,1050,4,2008
654,1107,4,2009
655,1133,4,2009
656,1211,4,2005
657,1285,4,2007
658,1589,4,2010
659,1648,4,2009
660,1770,4,2009
661,1785,4,2007
662,1916,4,2012
663,2088,4,2008
664,2104,4,2009
665,2122,4,2009
666,2133,4,2005
667,2146,4,2010
668,2195,4,2011
669,2292,4,2007
670,2424,4,2010
671,2548,4,2010
672,2668,4,2010
673,2676,4,2010
674,2702,4,2008
675,2752,4,2010
676,2759,4,2006
677,2872,4,2009
678,2925,4,2009
679,2929,4,2005
680,2954,4,2010
681,3057,4,2007
682,3095,4,2011
683,3133,4,2007
684,3140,4,2012
685,3158,4,2010
686,3163,4,2009
687,3174,4,2007
688,3233,4,2007
689,3296,4,2009
690,3353,4,2008
691,3397,4,2006
692,3405,4,2008
693,3478,4,2007
694,3487,4,2010
695,3516,4,2008
696,3559,4,2009
697,3605,4,2009
698,3869,4,2009
699,3884,4,2011
700,4058,4,2010
701,4086,4,2008
702,4158,4,2011
703,4199,4,2011
704,4314,4,2011
705,4329,4,2010
706,4380,4,2007
707,4401,4,2010
708,4681,4,2010
709,4717,4,2011
710,4750,4,2011
711,4751,4,2009
712,4788,4,2010
713,4845,4,2007
714,4861,4,2005
715,4973,4,2007
716,4984,4,2009
717,5071,4,2006
718,5238,4,2008
719,5248,4,2008
720,5357,4,2011
721,5476,4,2009
722,5593,4,2009
723,5654,4,2011
724,5888,4,2008
725,5962,4,2005
726,5980,4,2009
727,6072,4,2009
728,6189,4,2011
729,6240,4,2010
730,6253,4,2013
731,6407,4,2011
732,6430,4,2009
733,6534,4,2010
734,6545,4,2006
735,6626,4,2006
736,6648,4,2010
737,7124,4,2009
738,7185,4,2009
739,7190,4,2007
740,7221,4,2011
741,7337,4,2008
742,7407,4,2011
743,7705,4,2011
744,7724,4,2010
745,7811,4,2009
746,7825,4,2011
747,7882,4,2009
748,8121,4,2008
749,8170,4,2011
750,8960,4,2010
751,9704,4,2006
752,10854,4,2007
753,29,5,2011
754,31,5,2010
755,33,5,2015
756,34,5,2012
757,35,5,2009
758,54,5,2013
759,62,5,2007
760,85,5,2014
761,90,5,2008
762,141,5,2014
763,162,5,2013
764,181,5,2007
765,282,5,2008
766,301,5,2008
767,398,5,2008
768,444,5,2011
769,477,5,2006
770,494,5,2012
771,530,5,2006
772,578,5,2013
773,621,5,2007
774,705,5,2005
775,750,5,2015
776,970,5,2009
777,1050,5,2008
778,1107,5,2009
779,1133,5,2009
780,1209,5,2009
781,1233,5,2008
782,1458,5,2007
783,1549,5,2009
784,1559,5,2014
785,1615,5,2010
786,1648,5,2009
787,1700,5,2009
788,1703,5,2009
789,1747,5,2011
790,1770,5,2009
791,1785,5,2007
792,1841,5,2006
793,1916,5,2012
794,1923,5,2010
795,1949,5,2015
796,1968,5,2012
797,1970,5,2011
798,2087,5,2009
799,2088,5,2008
800,2101,5,2010
801,2146,5,2010
802,2200,5,2009
803,2220,5,2007
804,2292,5,2007
805,2368,5,2009
806,2373,5,2013
807,2390,5,2012
808,2410,5,2005
809,2470,5,2009
810,2548,5,2010
811,2561,5,2010
812,2643,5,2010
813,2668,5,2010
814,2669,5,2006
815,2706,5,2014
816,2752,5,2010
817,2872,5,2009
818,2925,5,2009
819,2954,5,2010
820,3005,5,2015
821,3029,5,2013
822,3057,5,2007
823,3148,5,2008
824,3158,5,2010
825,3174,5,2007
826,3208,5,2012
827,3397,5,2006
828,3405,5,2008
829,3452,5,2012
830,3478,5,2007
831,3487,5,2010
832,3559,5,2009
833,3602,5,2011
834,3626,5,2005
835,3676,5,2011
836,3722,5,2012
837,3776,5,2013
838,3884,5,2011
839,4058,5,2010
840,4148,5,2011
841,4216,5,2009
842,4322,5,2012
843,4529,5,2014
844,4717,5,2011
845,4750,5,2011
846,4845,5,2007
847,4973,5,2007
848,5109,5,2015
849,5142,5,2010
850,5170,5,2011
851,5194,5,2014
852,5200,5,2011
853,5271,5,2010
854,5360,5,2015
855,5377,5,2007
856,5397,5,2011
857,5476,5,2009
858,5588,5,2009
859,5650,5,2011
860,5755,5,2008
861,5763,5,2011
862,5975,5,2006
863,6173,5,2008
864,6189,5,2011
865,6438,5,2006
866,6567,5,2008
867,6605,5,2006
868,6724,5,2008
869,6986,5,2010
870,7009,5,2006
871,7042,5,2011
872,7048,5,2007
873,7347,5,2012
874,7407,5,2011
875,7419,5,2010
876,7519,5,2014
877,7744,5,2015
878,8201,5,2016
879,8615,5,2013
880,8773,5,2010
881,9288,5,2013
882,10124,5,2015
883,10127,5,2014
884,10513,5,2011
885,10981,5,2016
886,29,6,2011
887,31,6,2010
888,33,6,2015
889,34,6,2012
890,35,6,2009
891,54,6,2013
892,62,6,2007
893,85,6,2014
894,90,6,2008
895,141,6,2014
896,162,6,2013
897,181,6,2007
898,282,6,2008
899,301,6,2008
900,398,6,2008
901,444,6,2011
902,477,6,2006
903,494,6,2012
904,530,6,2006
905,578,6,2013
906,750,6,2015
907,970,6,2009
908,1050,6,2008
909,1107,6,2009
910,1133,6,2009
911,1209,6,2009
912,1233,6,2008
913,1458,6,2007
914,1549,6,2009
915,1559,6,2014
916,1615,6,2010
917,1648,6,2009
918,1700,6,2009
919,1703,6,2009
920,1770,6,2009
921,1785,6,2007
922,1841,6,2006
923,1916,6,2012
924,1923,6,2010
925,1949,6,2015
926,1968,6,2012
927,1970,6,2011
928,2087,6,2009
929,2088,6,2008
930,2101,6,2010
931,2146,6,2010
932,2200,6,2009
933,2292,6,2007
934,2368,6,2009
935,2373,6,2013
936,2390,6,2012
937,2470,6,2009
938,2548,6,2010
939,2561,6,2010
940,2643,6,2010
941,2668,6,2010
942,2706,6,2014
943,2752,6,2010
944,2872,6,2009
945,2925,6,2009
946,2954,6,2010
947,3005,6,2015
948,3029,6,2013
949,3148,6,2008
950,3158,6,2010
951,3208,6,2012
952,3405,6,2008
953,3487,6,2010
954,3559,6,2009
955,3602,6,2011
956,3676,6,2011
957,3722,6,2012
958,3776,6,2013
959,3884,6,2011
960,4058,6,2010
961,4148,6,2011
962,4216,6,2009
963,4322,6,2012
964,4529,6,2014
965,4717,6,2011
966,4750,6,2011
967,4973,6,2007
968,5109,6,2015
969,5142,6,2010
970,5194,6,2014
971,5200,6,2011
972,5271,6,2010
973,5360,6,2015
974,5377,6,2007
975,5397,6,2011
976,5476,6,2009
977,5588,6,2009
978,5650,6,2011
979,5755,6,2008
980,6189,6,2011
981,6724,6,2008
982,6986,6,2010
983,7042,6,2011
984,7048,6,2008
985,7347,6,2012
986,7376,6,2008
987,7407,6,2011
988,7419,6,2010
989,7519,6,2014
990,8201,6,2016
991,9288,6,2013
992,10127,6,2014
993,10981,6,2016
994,181,7,2007
995,208,7,2002
996,214,7,2001
997,265,7,2003
998,297,7,2002
999,301,7,2008
1000,337,7,2004
1001,356,7,2003
1002,398,7,2008
1003,433,7,2004
1004,477,7,2006
1005,491,7,2005
1006,530,7,2006
1007,573,7,2004
1008,736,7,2004
1009,767,7,2004
1010,830,7,2001
1011,859,7,2008
1012,937,7,2005
1013,970,7,2009
1014,1050,7,2008
1015,1095,7,2005
1016,1112,7,2002
1017,1133,7,2009
1018,1211,7,2005
1019,1233,7,2008
1020,1373,7,2005
1021,1424,7,2003
1022,1449,7,2001
1023,1458,7,2007
1024,1549,7,2009
1025,1648,7,2009
1026,1700,7,2009
1027,1760,7,2002
1028,1770,7,2009
1029,1785,7,2007
1030,1841,7,2006
1031,2069,7,2005
1032,2081,7,2004
1033,2088,7,2008
1034,2104,7,2009
1035,2133,7,2005
1036,2200,7,2009
1037,2220,7,2007
1038,2292,7,2007
1039,2355,7,2003
1040,2376,7,2004
1041,2379,7,2005
1042,2470,7,2009
1043,2614,7,2002
1044,2636,7,2004
1045,2702,7,2008
1046,2759,7,2006
1047,2815,7,2003
1048,2872,7,2009
1049,2907,7,2002
1050,2914,7,2002
1051,2929,7,2005
1052,2933,7,2005
1053,3022,7,2002
1054,3057,7,2007
1055,3064,7,2005
1056,3075,7,2002
1057,3133,7,2007
1058,3174,7,2007
1059,3206,7,2004
1060,3347,7,2008
1061,3353,7,2008
1062,3397,7,2006
1063,3405,7,2008
1064,3440,7,2002
1065,3478,7,2007
1066,3487,7,2010
1067,3540,7,2005
1068,3559,7,2009
1069,3646,7,2004
1070,3899,7,2002
1071,4009,7,2003
1072,4086,7,2008
1073,4109,7,2002
1074,4123,7,2000
1075,4216,7,2009
1076,4664,7,2004
1077,4751,7,2009
1078,4829,7,2007
1079,4845,7,2007
1080,4973,7,2007
1081,5271,7,2010
1082,5315,7,2004
1083,5380,7,2003
1084,5530,7,2002
1085,5586,7,2005
1086,5588,7,2009
1087,5962,7,2005
1088,5967,7,2003
1089,5975,7,2006
1090,6173,7,2008
1091,6608,7,2002
1092,6724,7,2008
1093,7882,7,2009
1094,8404,7,2008
1095,9361,7,2006
1096,9704,7,2006
1097,194,9,2001
1098,208,9,2002
1099,214,9,2002
1100,265,9,2003
1101,297,9,2002
1102,337,9,2004
1103,573,9,2004
1104,1211,9,2005
1105,2081,9,2004
1106,2133,9,2005
1107,2355,9,2003
1108,2376,9,2004
1109,2472,9,2001
1110,2571,9,2004
1111,2636,9,2004
1112,2759,9,2006
1113,2760,9,2001
1114,2907,9,2003
1115,2929,9,2005
1116,2980,9,2005
1117,3075,9,2002
1118,3089,9,2002
1119,3133,9,2007
1120,3206,9,2004
1121,3397,9,2006
1122,3440,9,2002
1123,3710,9,2001
1124,3763,9,2002
1125,3899,9,2002
1126,4009,9,2003
1127,4346,9,2001
1128,4350,9,2005
1129,4712,9,2001
1130,4861,9,2005
1131,5315,9,2003
1132,5583,9,2001
1133,5962,9,2005
1134,5993,9,2002
1135,6304,9,2005
1136,6330,9,2001
1137,7055,9,2002
1138,7667,9,2005
1139,9132,9,2003
1140,9210,9,2003
1141,9459,9,2002
1142,9699,9,2002
1143,9704,9,2006
1144,9831,9,2001
1145,11281,9,2003
1146,444,10,2011
1147,494,10,2012
1148,578,10,2013
1149,1559,10,2014
1150,1916,10,2012
1151,2390,10,2012
1152,2706,10,2014
1153,3005,10,2015
1154,3140,10,2012
1155,3452,10,2012
1156,3676,10,2011
1157,3776,10,2013
1158,3884,10,2011
1159,4529,10,2014
1160,4717,10,2011
1161,5397,10,2011
1162,5813,10,2012
1163,6189,10,2011
1164,6253,10,2013
1165,7407,10,2011
1166,7744,10,2015
1167,8319,10,2014
1168,8412,10,2014
1169,8615,10,2013
1170,10124,10,2015
1171,10382,10,2014
1172,11594,10,2013
1173,33,11,2015
1174,54,11,2013
1175,85,11,2014
1176,141,11,2014
1177,162,11,2014
1178,578,11,2013
1179,750,11,2015
1180,852,11,2016
1181,1559,11,2014
1182,1949,11,2015
1183,2706,11,2014
1184,3005,11,2015
1185,3029,11,2015
1186,3776,11,2013
1187,5109,11,2015
1188,5194,11,2014
1189,5360,11,2015
1190,8201,11,2016
1191,8689,11,2016
1192,10124,11,2015
1193,10282,11,2016
1194,177,12,2000
1195,194,12,2001
1196,214,12,2002
1197,382,12,2000
1198,864,12,1999
1199,1302,12,1998
1200,2388,12,1998
1201,3002,12,2000
1202,3385,12,1999
1203,4615,12,1996
1204,5348,12,1997
1205,5350,12,2000
1206,5993,12,1999
1207,177,13,1999
1208,194,13,2000
1209,214,13,2001
1210,382,13,2000
1211,712,13,1997
1212,864,13,1998
1213,992,13,2001
1214,1152,13,1998
1215,1302,13,1998
1216,2142,13,2001
1217,2407,13,2000
1218,2582,13,2000
1219,2760,13,2001
1220,2993,13,1998
1221,3002,13,1999
1222,3112,13,2000
1223,3162,13,1998
1224,3385,13,1998
1225,3694,13,1997
1226,3709,13,2001
1227,3916,13,1998
1228,4115,13,1999
1229,4405,13,1998
1230,4514,13,1999
1231,4598,13,2000
1232,6134,13,2000
1233,6180,13,1998
1234,6218,13,2001
1235,6759,13,1998
1236,7435,13,1996
1237,7715,13,2001
1238,10550,13,1998
1239,208,14,2002
1240,214,14,2002
1241,265,14,2003
1242,297,14,2002
1243,337,14,2004
1244,356,14,2003
1245,433,14,2004
1246,491,14,2005
1247,573,14,2004
1248,628,14,2003
1249,736,14,2004
1250,767,14,2004
1251,833,14,2004
1252,899,14,2005
1253,1155,14,2004
1254,1182,14,2005
1255,1211,14,2005
1256,1293,14,2005
1257,1373,14,2005
1258,1760,14,2002
1259,2069,14,2005
1260,2081,14,2004
1261,2133,14,2005
1262,2182,14,2005
1263,2193,14,2001
1264,2263,14,2003
1265,2273,14,2005
1266,2355,14,2003
1267,2376,14,2004
1268,2379,14,2005
1269,2384,14,2001
1270,2410,14,2005
1271,2614,14,2002
1272,2636,14,2004
1273,2753,14,2004
1274,2759,14,2006
1275,2914,14,2002
1276,2929,14,2005
1277,2933,14,2005
1278,3022,14,2002
1279,3064,14,2005
1280,3075,14,2002
1281,3155,14,2003
1282,3206,14,2007
1283,3397,14,2006
1284,3440,14,2002
1285,3540,14,2005
1286,3646,14,2004
1287,3899,14,2002
1288,4009,14,2003
1289,4109,14,2002
1290,4664,14,2004
1291,4987,14,2003
1292,5182,14,2004
1293,5315,14,2004
1294,5380,14,2003
1295,5962,14,2005
1296,5967,14,2003
1297,6608,14,2002
1298,9361,14,2006
1299,29,15,2011
1300,33,15,2015
1301,34,15,2012
1302,35,15,2009
1303,54,15,2013
1304,62,15,2007
1305,85,15,2014
1306,90,15,2008
1307,124,15,2004
1308,162,15,2012
1309,189,15,2010
1310,231,15,1995
1311,248,15,2007
1312,398,15,2008
1313,444,15,2011
1314,530,15,2006
1315,674,15,2010
1316,680,15,1994
1317,705,15,2005
1318,787,15,2012
1319,852,15,2016
1320,902,15,2013
1321,959,15,1996
1322,1002,15,2003
1323,1050,15,2008
1324,1107,15,2009
1325,1182,15,2004
1326,1197,15,2008
1327,1785,15,2007
1328,1968,15,2012
1329,2087,15,2009
1330,2088,15,2008
1331,2101,15,2010
1332,2146,15,2010
1333,2200,15,2009
1334,2368,15,2009
1335,2561,15,2010
1336,2706,15,2014
1337,2856,15,2015
1338,2872,15,2009
1339,3057,15,2007
1340,3148,15,2007
1341,3155,15,2003
1342,3208,15,2012
1343,3405,15,2008
1344,3559,15,2009
1345,3626,15,2005
1346,4318,15,2016
1347,4845,15,2007
1348,5109,15,2015
1349,7273,15,2004
1350,9196,15,1998
1351,9628,15,2005
1352,10012,15,1985
1353,11094,15,2006
1354,206,16,1981
1355,954,16,1981
1356,1214,16,1983
1357,1408,16,1980
1358,1469,16,1981
1359,2033,16,1980
1360,2310,16,1982
1361,2335,16,1987
1362,2688,16,1982
1363,2891,16,1988
1364,2906,16,1982
1365,2944,16,1980
1366,3013,16,1981
1367,3019,16,1989
1368,3053,16,1987
1369,3149,16,1985
1370,3270,16,1981
1371,3515,16,1981
1372,3817,16,1980
1373,3828,16,1983
1374,4259,16,1983
1375,4457,16,1984
1376,4472,16,1980
1377,4899,16,1988
